0.66	1	0
0.67	1	0
0.68	1	0
0.69	1	0
0.7	1	0
0.71	1	0
0.72	1	0
0.73	1	0
0.74	1	0
0.75	1	0
0.76	1	0
0.77	1	0
0.78	1	0
0.79	1	0
0.8	1	0
0.81	1	0
0.82	1	0
0.83	1	0
0.839999	1	0
0.849999	1	0
0.859999	1	0
0.869999	1	0
0.879999	1	0
0.889999	1	0
0.899999	1	0
0.909999	1	0
0.919999	1	0
0.929999	1	0
0.939999	1	0
0.949999	1	0
0.959999	1	0
0.969999	1	0
0.979999	1	0
0.989999	1	0
0.999999	1	0
1.01	1	0
1.02	1	0
1.03	1	0
1.04	1	0
1.05	1	0
1.06	1	0
1.07	1	0
1.08	1	0
1.09	1	0
1.1	1	0
1.11	1	0
1.12	1	0
1.13	1	0
1.14	1	0
1.15	1	0
1.16	1	0
1.17	1	0
1.18	1	0
1.19	1	0
1.2	1	0
1.21	1	0
1.22	1	0
1.23	1	0
1.24	1	0
1.25	1	0
1.26	1	0
1.27	1	0
1.28	1	0
1.29	1	0
1.3	1	0
1.31	1	0
1.32	1	0
1.33	1	0
1.34	1	0
1.35	1	0
1.36	1	0
1.37	1	0
1.38	1	0
1.39	1	0
1.4	1	0
1.41	1	0
1.42	1	0
1.43	1	0
1.44	1	0
1.45	1	0
1.46	1	0
1.47	1	0
1.48	1	0
1.49	1	0
1.5	1	0
1.51	1	0
1.52	1	0
1.53	1	0
1.54	1	0
1.55	1	0
1.56	1	0
1.57	1	0
1.58	1	0
1.59	1	0
1.6	1	0
1.61	1	0
1.62	1	0
1.63	1	0
1.64	1	0
1.65	1	0
1.66	1	0
1.67	1	0
1.68	1	0
1.69	1	0
1.7	1	0
1.71	1	0
1.72	1	0
1.73	1	0
1.74	1	0
1.75	1	0
1.76	1	0
1.77	1	0
1.78	1	0
1.79	1	0
1.8	1	0
1.81	1	0
1.82	1	0
1.83	1	0
1.84	1	0
1.85	1	0
1.86	1	0
1.87	1	0
1.88	1	0
1.89	1	0
1.9	1	0
1.91	1	0
1.92	1	0
1.93	1	0
1.94	1	0
1.95	1	0
1.96	1	0
1.97	1	0
1.98	1	0
1.99	1	0
2	1	0
2.01	1	0
2.02	1	0
2.03	1	0
2.04	1	0
2.05	1	0
2.06	1	0
2.07	1	0
2.08	1	0
2.09	1	0
2.1	1	0
2.11	1	0
2.12	1	0
2.13	1	0
2.14	1	0
2.15	1	0
2.16	1	0
2.17	1	0
2.18	1	0
2.19	1	0
2.2	1	0
2.21	1	0
2.22	1	0
2.23	1	0
2.24	1	0
2.25	1	0
2.26	1	0
2.27	1	0
2.28	1	0
2.29	1	0
2.3	1	0
2.31	1	0
2.32	1	0
2.33	1	0
2.34	1	0
2.35	1	0
2.36	1	0
2.37	1	0
2.38	1	0
2.39	1	0
2.4	1	0
2.41	1	0
2.42	1	0
2.43	1	0
2.44	1	0
2.45	1	0
2.46	1	0
2.47	1	0
2.48	1	0
2.49	1	0
2.5	1	0
2.51	1	0
2.52	1	0
2.53	1	0
2.54	1	0
2.55	1	0
2.56	1	0
2.57	1	0
2.58	1	0
2.59	1	0
2.6	1	0
2.61	1	0
2.62	1	0
2.63	1	0
2.64	1	0
2.65	1	0
2.66	1	0
2.67	1	0
2.68	1	0
2.69	1	0
2.7	1	0
2.71	1	0
2.72	1	0
2.73	1	0
2.74	1	0
2.75	1	0
2.76	1	0
2.77	1	0
2.78	1	0
2.79	1	0
2.8	1	0
2.81	1	0
2.82	1	0
2.83	1	0
2.84	1	0
2.85	1	0
2.86	1	0
2.87	1	0
2.88	1	0
2.89	1	0
2.9	1	0
2.91	1	0
2.92	1	0
2.93	1	0
2.94	1	0
2.95	1	0
2.96	1	0
2.97	1	0
2.98	1	0
2.99	1	0
3	1	0
3.01	1	0
3.02	1	0
3.03	1	0
3.04	1	0
3.05	1	0
3.06	1	0
3.07	1	0
3.08	1	0
3.09	1	0
3.1	1	0
3.11	1	0
3.12	1	0
3.13	1	0
3.14	1	0
3.15	1	0
3.16	1	0
3.17	1	0
3.18	1	0
3.19	1	0
3.2	1	0
3.21	1	0
3.22	1	0
3.23	1	0
3.24	1	0
3.25	1	0
3.26	1	0
3.27	1	0
3.28	1	0
3.29	1	0
3.3	1	0
3.31	1	0
3.32	1	0
3.33	1	0
3.34	1	0
3.35	1	0
3.36	1	0
3.37	1	0
3.38	1	0
3.39	1	0
3.4	1	0
3.41	1	0
3.42	1	0
3.43	1	0
3.44	1	0
3.45	1	0
3.46	1	0
3.47	1	0
3.48	1	0
3.49	1	0
3.5	1	0
3.51	1	0
3.52	1	0
3.53	1	0
3.54	1	0
3.55	1	0
3.56	1	0
3.57	1	0
3.58	1	0
3.59	1	0
3.6	1	0
3.61	1	0
3.62	1	0
3.63	1	0
3.64	1	0
3.65	1	0
3.66	1	0
3.67	1	0
3.68	1	0
3.69	1	0
3.7	1	0
3.71	1	0
3.72	1	0
3.73	1	0
3.74	1	0
3.75	1	0
3.76	1	0
3.77	1	0
3.78	1	0
3.79	1	0
3.8	1	0
3.81	1	0
3.82	1	0
3.83	1	0
3.84	1	0
3.85	1	0
3.86	1	0
3.87	1	0
3.88	1	0
3.89	1	0
3.9	1	0
3.91	1	0
3.92	1	0
3.93	1	0
3.94	1	0
3.95	1	0
3.96	1	0
3.97	1	0
3.98	1	0
3.99	1	0
4	1	0
4.01	1	0
4.02	1	0
4.03	1	0
4.04	1	0
4.05	1	0
4.06	1	0
4.07	1	0
4.08	1	0
4.09	1	0
4.1	1	0
4.11	1	0
4.12	1	0
4.13	1	0
4.14	1	0
4.15	1	0
4.16	1	0
4.17	1	0
4.18	1	0
4.19	1	0
4.2	1	0
4.21	1	0
4.22	1	0
4.23	1	0
4.24	1	0
4.25	1	0
4.26	1	0
4.27	1	0
4.28	1	0
4.29	1	0
4.3	1	0
4.31	1	0
4.32	1	0
4.33	1	0
4.34	1	0
4.35	1	0
4.36	1	0
4.37001	1	0
4.38001	1	0
4.39001	1	0
4.40001	1	0
4.41001	1	0
4.42001	1	0
4.43001	1	0
4.44001	1	0
4.45001	1	0
4.46001	1	0
4.47001	1	0
4.48001	1	0
4.49001	1	0
4.50001	1	0
4.51001	1	0
4.52001	1	0
4.53001	1	0
4.54001	1	0
4.55001	1	0
4.56001	1	0
4.57001	1	0
4.58001	1	0
4.59001	1	0
4.60001	1	0
4.61001	1	0
4.62001	1	0
4.63001	1	0
4.64001	1	0
4.65001	1	0
4.66001	1	0
4.67001	1	0
4.68001	1	0
4.69001	1	0
4.70001	1	0
4.71001	1	0
4.72001	1	0
4.73001	1	0
4.74001	1	0
4.75001	1	0
4.76001	1	0
4.77001	1	0
4.78001	1	0
4.79001	1	0
4.80001	1	0
4.81002	1	0
4.82002	1	0
4.83002	1	0
4.84002	1	0
4.85002	1	0
4.86002	1	0
4.87002	1	0
4.88002	1	0
4.89002	1	0
4.90002	1	0
4.91002	1	0
4.92002	1	0
4.93002	1	0
4.94002	1	0
4.95002	1	0
4.96002	1	0
4.97002	1	0
4.98002	1	0
4.99002	1	0
5.00002	1	0
5.01002	1	0
5.02002	1	0
5.03002	1	0
5.04002	1	0
5.05002	1	0
5.06002	1	0
5.07002	1	0
5.08002	1	0
5.09002	1	0
5.10002	1	0
5.11002	1	0
5.12002	1	0
5.13002	1	0
5.14002	1	0
5.15002	1	0
5.16002	1	0
5.17002	1	0
5.18002	1	0
5.19002	1	0
5.20002	1	0
5.21002	1	0
5.22002	1	0
5.23002	1	0
5.24003	1	0
5.25003	1	0
5.26003	1	0
5.27003	1	0
5.28003	1	0
5.29003	1	0
5.30003	1	0
5.31003	1	0
5.32003	1	0
5.33003	1	0
5.34003	1	0
5.35003	1	0
5.36003	1	0
5.37003	1	0
5.38003	1	0
5.39003	1	0
5.40003	1	0
5.41003	1	0
5.42003	1	0
5.43003	1	0
5.44003	1	0
5.45003	1	0
5.46003	1	0
5.47003	1	0
5.48003	1	0
5.49003	1	0
5.50003	1	0
5.51003	1	0
5.52003	1	0
5.53003	1	0
5.54003	1	0
5.55003	1	0
5.56003	1	0
5.57003	1	0
5.58003	1	0
5.59003	1	0
5.60003	1	0
5.61003	1	0
5.62003	1	0
5.63003	1	0
5.64003	1	0
5.65003	1	0
5.66003	1	0
5.67003	1	0
5.68004	1	0
5.69004	1	0
5.70004	1	0
5.71004	1	0
5.72004	1	0
5.73004	1	0
5.74004	1	0
5.75004	1	0
5.76004	1	0
5.77004	1	0
5.78004	1	0
5.79004	1	0
5.80004	1	0
5.81004	1	0
5.82004	1	0
5.83004	1	0
5.84004	1	0
5.85004	1	0
5.86004	1	0
5.87004	1	0
5.88004	1	0
5.89004	1	0
5.90004	1	0
5.91004	1	0
5.92004	1	0
5.93004	1	0
5.94004	1	0
5.95004	1	0
5.96004	1	0
5.97004	1	0
5.98004	1	0
5.99004	1	0
6.00004	1	0
6.01004	1	0
6.02004	1	0
6.03004	1	0
6.04004	1	0
6.05004	1	0
6.06004	1	0
6.07004	1	0
6.08004	1	0
6.09004	1	0
6.10004	1	0
6.11004	1	0
6.12005	1	0
6.13005	1	0
6.14005	1	0
6.15005	1	0
6.16005	1	0
6.17005	1	0
6.18005	1	0
6.19005	1	0
6.20005	1	0
6.21005	1	0
6.22005	1	0
6.23005	1	0
6.24005	1	0
6.25005	1	0
6.26005	1	0
6.27005	1	0
6.28005	1	0
6.29005	1	0
6.30005	1	0
6.31005	1	0
6.32005	1	0
6.33005	1	0
6.34005	1	0
6.35005	1	0
6.36005	1	0
6.37005	1	0
6.38005	1	0
6.39005	1	0
6.40005	1	0
6.41005	1	0
6.42005	1	0
6.43005	1	0
6.44005	1	0
6.45005	1	0
6.46005	1	0
6.47005	1	0
6.48005	1	0
6.49005	1	0
6.50005	1	0
6.51005	1	0
6.52005	1	0
6.53005	1	0
6.54005	1	0
6.55006	1	0
6.56006	1	0
6.57006	1	0
6.58006	1	0
6.59006	1	0
6.60006	1	0
6.61006	1	0
6.62006	1	0
6.63006	1	0
6.64006	1	0
6.65006	1	0
6.66006	1	0
6.67006	1	0
6.68006	1	0
6.69006	1	0
6.70006	1	0
6.71006	1	0
6.72006	1	0
6.73006	1	0
6.74006	1	0
6.75006	1	0
6.76006	1	0
6.77006	1	0
6.78006	1	0
6.79006	1	0
6.80006	1	0
6.81006	1	0
6.82006	1	0
6.83006	1	0
6.84006	1	0
6.85006	1	0
6.86006	1	0
6.87006	1	0
6.88006	1	0
6.89006	1	0
6.90006	1	0
6.91006	1	0
6.92006	1	0
6.93006	1	0
6.94006	1	0
6.95006	1	0
6.96006	1	0
6.97006	1	0
6.98006	1	0
6.99007	1	0
7.00007	1	0
7.01007	1	0
7.02007	1	0
7.03007	1	0
7.04007	1	0
7.05007	1	0
7.06007	1	0
7.07007	1	0
7.08007	1	0
7.09007	1	0
7.10007	1	0
7.11007	1	0
7.12007	1	0
7.13007	1	0
7.14007	1	0
7.15007	1	0
7.16007	1	0
7.17007	1	0
7.18007	1	0
7.19007	1	0
7.20007	1	0
7.21007	1	0
7.22007	1	0
7.23007	1	0
7.24007	1	0
7.25007	1	0
7.26007	1	0
7.27007	1	0
7.28007	1	0
7.29007	1	0
7.30007	1	0
7.31007	1	0
7.32007	1	0
7.33007	1	0
7.34007	1	0
7.35007	1	0
7.36007	1	0
7.37007	1	0
7.38007	1	0
7.39007	1	0
7.40007	1	0
7.41007	1	0
7.42007	1	0
7.43008	1	0
7.44008	1	0
7.45008	1	0
7.46008	1	0
7.47008	1	0
7.48008	1	0
7.49008	1	0
7.50008	1	0
7.51008	1	0
7.52008	1	0
7.53008	1	0
7.54008	1	0
7.55008	1	0
7.56008	1	0
7.57008	1	0
7.58008	1	0
7.59008	1	0
7.60008	1	0
7.61008	1	0
7.62008	1	0
7.63008	1	0
7.64008	1	0
7.65008	1	0
7.66008	1	0
7.67008	1	0
7.68008	1	0
7.69008	1	0
7.70008	1	0
7.71008	1	0
7.72008	1	0
7.73008	1	0
7.74008	1	0
7.75008	1	0
7.76008	1	0
7.77008	1	0
7.78008	1	0
7.79008	1	0
7.80008	1	0
7.81008	1	0
7.82008	1	0
7.83008	1	0
7.84008	1	0
7.85008	1	0
7.86009	1	0
7.87009	1	0
7.88009	1	0
7.89009	1	0
7.90009	1	0
7.91009	1	0
7.92009	1	0
7.93009	1	0
7.94009	1	0
7.95009	1	0
7.96009	1	0
7.97009	1	0
7.98009	1	0
7.99009	1	0
8.00009	1	0
8.01009	1	0
8.02009	1	0
8.03009	1	0
8.04009	1	0
8.05009	1	0
8.06009	1	0
8.07009	1	0
8.08009	1	0
8.09009	1	0
8.10009	1	0
8.11009	1	0
8.12009	1	0
8.13009	1	0
8.14009	1	0
8.15009	1	0
8.16009	1	0
8.17009	1	0
8.18009	1	0
8.19009	1	0
8.20009	1	0
8.21009	1	0
8.22009	1	0
8.23009	1	0
8.24009	1	0
8.25009	1	0
8.26009	1	0
8.27009	1	0
8.28009	1	0
8.29009	1	0
8.30009	1	0
8.31009	1	0
8.3201	1	0
8.3301	1	0
8.3401	1	0
8.3501	1	0
8.3601	1	0
8.3701	1	0
8.3801	1	0
8.3901	1	0
8.4001	1	0
8.4101	1	0
8.4201	1	0
8.4301	1	0
8.4401	1	0
8.4501	1	0
8.4601	1	0
8.4701	1	0
8.4801	1	0
8.4901	1	0
8.5001	1	0
8.5101	1	0
8.5201	1	0
8.5301	1	0
8.5401	1	0
8.5501	1	0
8.5601	1	0
8.5701	1	0
8.5801	1	0
8.5901	1	0
8.6001	1	0
8.6101	1	0
8.6201	1	0
8.6301	1	0
8.6401	1	0
8.6501	1	0
8.6601	1	0
8.6701	1	0
8.6801	1	0
8.6901	1	0
8.7001	1	0
8.7101	1	0
8.7201	1	0
8.7301	1	0
8.7401	1	0
8.7501	1	0
8.76011	1	0
8.77011	1	0
8.78011	1	0
8.79011	1	0
8.80011	1	0
8.81011	1	0
8.82011	1	0
8.83011	1	0
8.84011	1	0
8.85011	1	0
8.86011	1	0
8.87011	1	0
8.88011	1	0
8.89011	1	0
8.90011	1	0
8.91011	1	0
8.92011	1	0
8.93011	1	0
8.94011	1	0
8.95011	1	0
8.96011	1	0
8.97011	1	0
8.98011	1	0
8.99011	1	0
9.00011	1	0
9.01011	1	0
9.02011	1	0
9.03011	1	0
9.04011	1	0
9.05011	1	0
9.06011	1	0
9.07011	1	0
9.08011	1	0
9.09011	1	0
9.10011	1	0
9.11011	1	0
9.12011	1	0
9.13011	1	0
9.14011	1	0
9.15011	1	0
9.16011	1	0
9.17011	1	0
9.18011	1	0
9.19011	1	0
9.20012	1	0
9.21012	1	0
9.22012	1	0
9.23012	1	0
9.24012	1	0
9.25012	1	0
9.26012	1	0
9.27012	1	0
9.28012	1	0
9.29012	1	0
9.30012	1	0
9.31012	1	0
9.32012	1	0
9.33012	1	0
9.34012	1	0
9.35012	1	0
9.36012	1	0
9.37012	1	0
9.38012	1	0
9.39012	1	0
9.40012	1	0
9.41012	1	0
9.42012	1	0
9.43012	1	0
9.44012	1	0
9.45012	1	0
9.46012	1	0
9.47012	1	0
9.48012	1	0
9.49012	1	0
9.50012	1	0
9.51012	1	0
9.52012	1	0
9.53012	1	0
9.54012	1	0
9.55012	1	0
9.56012	1	0
9.57012	1	0
9.58012	1	0
9.59012	1	0
9.60012	1	0
9.61012	1	0
9.62012	1	0
9.63013	1	0
9.64013	1	0
9.65013	1	0
9.66013	1	0
9.67013	1	0
9.68013	1	0
9.69013	1	0
9.70013	1	0
9.71013	1	0
9.72013	1	0
9.73013	1	0
9.74013	1	0
9.75013	1	0
9.76013	1	0
9.77013	1	0
9.78013	1	0
9.79013	1	0
9.80013	1	0
9.81013	1	0
9.82013	1	0
9.83013	1	0
9.84013	1	0
9.85013	1	0
9.86013	1	0
9.87013	1	0
9.88013	1	0
9.89013	1	0
9.90013	1	0
9.91013	1	0
9.92013	1	0
9.93013	1	0
9.94013	1	0
9.95013	1	0
9.96013	1	0
9.97013	1	0
9.98013	1	0
9.99013	1	0
10.0001	1	0
10.0101	1	0
10.0201	1	0
10.0301	1	0
10.0401	1	0
10.0501	1	0
10.0601	1	0
10.0701	1	0
10.0801	1	0
10.0901	1	0
10.1001	1	0
10.1101	1	0
10.1201	1	0
10.1301	1	0
10.1401	1	0
10.1501	1	0
10.1601	1	0
10.1701	1	0
10.1801	1	0
10.1901	1	0
10.2001	1	0
10.2101	1	0
10.2201	1	0
10.2301	1	0
10.2401	1	0
10.2501	1	0
10.2601	1	0
10.2701	1	0
10.2801	1	0
10.2901	1	0
10.3001	1	0
10.3101	1	0
10.3201	1	0
10.3301	1	0
10.3401	1	0
10.3501	1	0
10.3601	1	0
10.3701	1	0
10.3801	1	0
10.3901	1	0
10.4001	1	0
10.4101	1	0
10.4201	1	0
10.4301	1	0
10.4401	1	0
10.4501	1	0
10.4601	1	0
10.4701	1	0
10.4801	1	0
10.4901	1	0
10.5001	1	0
10.5101	1	0
10.5201	1	0
10.5301	1	0
10.5401	1	0
10.5501	1	0
10.5601	1	0
10.5701	1	0
10.5801	1	0
10.5901	1	0
10.6001	1	0
10.6101	1	0
10.6201	1	0
10.6301	1	0
10.6401	1	0
10.6501	1	0
10.6601	1	0
10.6701	1	0
10.6801	1	0
10.6901	1	0
10.7001	1	0
10.7101	1	0
10.7201	1	0
10.7302	1	0
10.7402	1	0
10.7502	1	0
10.7602	1	0
10.7702	1	0
10.7802	1	0
10.7902	1	0
10.8002	1	0
10.8102	1	0
10.8202	1	0
10.8302	1	0
10.8402	1	0
10.8502	1	0
10.8602	1	0
10.8702	1	0
10.8802	1	0
10.8902	1	0
10.9002	1	0
10.9102	1	0
10.9202	1	0
10.9302	1	0
